;r;T0;r2;Tcp2;r3;Tcp3;k;s;logL;logLEpid;logPrior;lp__;t2;t2.2;t2.3;dt.T0;dt.Tcp2;dt.Tcp3;model
5450;0.161223674000331;29;0.0563361406052365;83;0.0563361406052365;139;1;23.8119642459122;-162.048111570453;0;-8.42729836490317;-170.475409935356;4.29928907685432;12.3037746837687;12.3037746837687;2020-09-13;2020-11-06;2021-01-01;import
5451;0.165735268323658;32;0.0533465347609067;83;0.0533465347609067;139;1;106.521474993012;-161.185412648858;0;-8.53245570063135;-169.71786834949;4.18225515649646;12.9932934475792;12.9932934475792;2020-09-16;2020-11-06;2021-01-01;import
5452;0.172040756774533;36;0.0606840137802771;83;0.0606840137802771;139;1;50.5905946071675;-161.681282964329;0;-8.42607080027978;-170.107353764608;4.02897077155006;11.4222368854782;11.4222368854782;2020-09-20;2020-11-06;2021-01-01;import
5453;0.177849097636791;36;0.0529512071675147;83;0.0529512071675147;139;1;147.235308308253;-161.157114869621;0;-8.62834337738033;-169.785458247002;3.89738935856461;13.0902998748853;13.0902998748853;2020-09-20;2020-11-06;2021-01-01;import
5454;0.189588938487649;35;0.0369386945467488;83;0.0369386945467488;139;1;87.7809553515848;-160.590042028821;0;-9.227992562303;-169.818034591124;3.65605285882805;18.7647990559794;18.7647990559794;2020-09-19;2020-11-06;2021-01-01;import
5455;0.189663440204844;33;0.0315812120574136;83;0.0315812120574136;139;1;119.241453110219;-162.092194155334;0;-9.50033812981121;-171.592532285145;3.65461672429498;21.9480867073697;21.9480867073697;2020-09-17;2020-11-06;2021-01-01;import
5456;0.205843247387021;36;0.0332003181090852;83;0.0332003181090852;139;1;63.8689562909601;-162.402308752309;0;-9.55334783310548;-171.955656585415;3.36735447656783;20.8777270832916;20.8777270832916;2020-09-20;2020-11-06;2021-01-01;import
5457;0.192350132396962;34;0.0191104307942963;83;0.0191104307942963;139;1;168.504587955312;-161.771645754794;0;-10.5631306440708;-172.334776398864;3.60357007256676;36.270620375906;36.270620375906;2020-09-18;2020-11-06;2021-01-01;import
5458;0.191912519526507;33;0.0291648684255003;83;0.0291648684255003;139;1;103.463578108512;-162.121052199688;0;-9.66714617139808;-171.788198371086;3.61178719486411;23.7665114907185;23.7665114907185;2020-09-17;2020-11-06;2021-01-01;import
5459;0.191004339124629;35;0.0490586510131262;83;0.0490586510131262;139;1;18.3284884817041;-161.74321797697;0;-8.79869933291466;-170.541917309885;3.62896038768875;14.1289490486497;14.1289490486497;2020-09-19;2020-11-06;2021-01-01;import
5460;0.173890569119138;32;0.04310575089269;83;0.04310575089269;139;1;44.9100095015087;-161.380220962528;0;-8.85482082987474;-170.235041792403;3.98611140369003;16.0801555756564;16.0801555756564;2020-09-16;2020-11-06;2021-01-01;import
5461;0.160782114024778;36;0.0890100569099414;83;0.0890100569099414;139;1;59.6461090170844;-162.991401912365;0;-8.05847460538491;-171.04987651775;4.31109632289775;7.78729061213001;7.78729061213001;2020-09-20;2020-11-06;2021-01-01;import
5462;0.157011202938651;26;0.0488332815630233;83;0.0488332815630233;139;1;29.2620109835978;-163.43727521052;0;-8.55815897100114;-171.995434181521;4.41463518262948;14.1941552640771;14.1941552640771;2020-09-10;2020-11-06;2021-01-01;import
5463;0.160876985038658;31;0.0713211394348742;83;0.0713211394348742;139;1;44.2199999094001;-162.059963533682;0;-8.21152148498783;-170.27148501867;4.3085540196653;9.71867788501728;9.71867788501728;2020-09-15;2020-11-06;2021-01-01;import
5464;0.173703614732763;35;0.0645609204101593;83;0.0645609204101593;139;1;27.3887933367686;-160.730422370236;0;-8.3669593371086;-169.097381707345;3.99040159081506;10.7363274277433;10.7363274277433;2020-09-19;2020-11-06;2021-01-01;import
5465;0.176951213269652;36;0.0585233192381469;83;0.0585233192381469;139;1;49.1153855456037;-160.783051391373;0;-8.4954450961715;-169.278496487544;3.91716545906737;11.8439485248495;11.8439485248495;2020-09-20;2020-11-06;2021-01-01;import
