"country","year_week","count_deaths","r_deaths","R_epiestim_deaths","count_cases","r_cases","R_epiestim_cases","R_deaths","R_cases"
"Finland","2020-29",0,NA,2.07694363023461,46,0.118987017562158,1.17242531419448,NA,1.97058572526796
"Finland","2020-30",1,Inf,3.26023655214507,55,0.0255273983919108,1.21273847460091,NA,1.17460129166854
"Finland","2020-31",2,0.0990210257942779,1.87039247959417,60,0.0124301967128042,1.25752161869373,1.77889778217829,1.08284457339324
"Finland","2020-32",1,-0.0990210257942779,1.05643618120709,131,0.111550394425579,1.57746917773706,0.478305122672897,1.89776315492249
"Finland","2020-33",1,0,1.1517281814517,147,0.0164621805110835,1.23084306308423,1.0000087081713,1.11059854221896
"Finland","2020-34",0,-Inf,0.864817124518633,189,0.0359020611829866,1.17177237958081,NA,1.25060358373673
"Finland","2020-35",0,NA,2.92482643288038,157,-0.0265001728159049,0.98095719146164,NA,0.836852371888554
"Finland","2020-36",4,Inf,3.14721710971322,214,0.0442471728105062,1.21595479758498,NA,1.313900597676
"Finland","2020-37",5,0.0318776501877443,1.38632613982482,289,0.0429215247272258,1.30102476686878,1.22077002531469,1.30371575545423
"Finland","2020-38",2,-0.130898675982022,0.808956749761402,400,0.0464339798565071,1.38408996827464,0.358319197034097,1.33080941989881
"Finland","2020-39",4,0.0990210257942779,1.27587810109084,702,0.0803526938454042,1.47605495155606,1.77889778217829,1.61056024772934
"Finland","2020-40",2,-0.0990210257942779,1.08788740266293,856,0.0283338531594187,1.32389047520843,0.478305122672897,1.19486892028758
"Finland","2020-41",8,0.198042051588556,1.73717691389301,1460,0.0762744769372343,1.39555676318196,2.85356636941736,1.57516138044107
"Finland","2020-42",3,-0.140118464715961,0.791314320379382,1426,-0.00336615910402012,1.07285816699171,0.327582504869483,0.978277697978708
"Finland","2020-43",5,0.0729750891094273,1.11694013123175,1424,-0.000200501286045743,1.00863010485777,1.54687958907976,0.998706009305935
"Finland","2020-44",2,-0.130898675982022,1.03350013031584,1443,0.00189349525742139,1.01402398619402,0.358319197034097,1.01236324145098
"Finland","2020-45",12,0.255965638461151,2.18341738606651,1506,0.00610469279799542,1.02940815950752,3.63379454586441,1.04017904597885
"Finland","2020-46",18,0.0579235868725949,1.5849226263221,1518,0.00113379279939091,1.07724931207617,1.4218696233982,1.00739506729607
"Finland","2020-47",29,0.0681320102986156,1.44878840064291,2324,0.0608423085737467,1.32202447937666,1.50594052810507,1.44560059741346
"Finland","2020-48",34,0.022723527804241,1.24546936658335,2990,0.0359976497732757,1.23136922753428,1.1545670339265,1.25131764344538
"Finland","2020-49",45,0.0400431378791655,1.20540483867654,3002,0.000572192258382152,1.06104611949874,1.28177061836246,1.00373216651718
"Finland","2020-50",38,-0.0241537614348477,0.955312149697489,3179,0.00818399267391363,1.00984526878487,0.850574627758267,1.0540864010804
"Finland","2020-51",35,-0.0117482997481389,0.896551521736729,2352,-0.0430429502703264,0.82818212153594,0.925447395632802,0.744005495311521
"Finland","2020-52",21,-0.0729750891094273,0.751154156807248,1975,-0.024956804526185,0.835191705970775,0.592883123642287,0.84586266046966
"Finland","2020-53",26,0.0305105857568656,1.02926034158293,1782,-0.014690295614924,0.891202825825935,1.21073744820537,0.907335322502488
"Finland","2021-01",26,0,1.05299213282277,1671,-0.00918772563362298,0.941676229969678,1.0000087081713,0.941392789437914
"Finland","2021-02",29,0.0155998988521417,1.07775262438414,1747,0.00635396879123754,1.04493051243549,1.10462635552519,1.04184027015906
"Finland","2021-03",27,-0.0102084234260207,0.934991060722667,2243,0.0357020320551645,1.20402900140619,0.935016329870274,1.24911015848245
"Finland","2021-04",13,-0.104412501220399,0.664553959438571,2902,0.0367979855605607,1.18643336243264,0.456479217255997,1.25730620154812
"Finland","2021-05",15,0.0204429776629533,0.990982536154626,2487,-0.0220461413772469,0.952264266544306,1.1384296609191,0.86301888739817
"Finland","2021-06",22,0.0547131788937294,1.23337394134058,2350,-0.00809454809502857,1.01443461769978,1.39604832274373,0.948251939569857
"Finland","2021-07",17,-0.0368327299003,1.04867286036911,3813,0.0691429932456227,1.28639223657821,0.778065761934379,1.51443016577254
"Finland","2021-08",35,0.103162102490457,1.37485399628231,3540,-0.0106127933899634,1.05936926875416,1.81765593638476,0.932497612801274
"Finland","2021-09",20,-0.0799451125622033,0.812018469083707,4391,0.0307757520619853,1.14315376180581,0.560713778371272,1.21267942318972
"Finland","2021-10",20,0,0.944854006703749,4806,0.0129011636763853,1.09139390812608,1.0000087081713,1.08606395585625
"Finland","2021-11",25,0.0318776501877443,1.12427657846968,4774,-0.000954372771091267,1.00673775220516,1.22077002531469,0.993817387782869
"Finland","2021-12",22,-0.0182619102156978,0.925691101289116,4360,-0.0129589243650993,0.924143075808435,0.885645288728452,0.917967372695581
"Finland","2021-13",11,-0.0990210257942779,0.65513988321552,3393,-0.0358225102226928,0.822815628169154,0.478305122672897,0.783696230628942
"Finland","2021-14",9,-0.0286672422088787,0.863064174548405,2657,-0.0349309741463452,0.793770748191804,0.824301956870621,0.788686201597001
"Finland","2021-15",18,0.0990210257942779,1.31763763404846,2078,-0.0351131105858058,0.790897887858749,1.77889778217829,0.787665174168708
"Finland","2021-16",8,-0.11584717374519,0.726538368828077,1673,-0.0309696386674784,0.808850302142775,0.412275599262723,0.811096735441068
"Finland","2021-17",9,0.0168261479509119,0.897473155359995,1424,-0.0230212298592718,0.863037540511335,1.11312539900712,0.857247595017879
"Finland","2021-18",5,-0.0839695235574456,0.89111143909008,1495,0.00695091340755225,0.979910970780394,0.542646165067001,1.04582512507031
"Finland","2021-19",14,0.147088488168737,1.56802058321902,1382,-0.0112277830710245,0.960840841079364,2.26134912085487,0.928675090514224
"Finland","2021-20",12,-0.0220215256896083,0.990596159026249,1421,0.00397558910992649,0.95904305156071,0.863164892789138,1.02605732887821
"Finland","2021-21",4,-0.156944612666873,0.537275454189408,906,-0.0642966888648745,0.752667483135818,0.27588510652105,0.634511577733735
"Finland","2021-22",2,-0.0990210257942779,0.520991065407683,794,-0.0188508349708348,0.809573650866484,0.478305122672897,0.882100099660891
"Finland","2021-23",0,-Inf,0.526395995587452,595,-0.0412174365287866,0.790189860836609,NA,0.753919306632901
"Finland","2021-24",2,Inf,1.89665683378437,513,-0.0211836514821229,0.899844243091418,NA,0.868143816543896
"Finland","2021-25",1,-0.0990210257942779,1.04513157404253,750,0.0542567659085124,1.24599664286989,0.478305122672897,1.39240124403922
"France","2020-01",0,NA,NA,0,NA,NA,NA,NA
"France","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"France","2020-03",0,NA,3.46573590279973,0,NA,5.01874915479378,NA,NA
"France","2020-04",0,NA,3.46573590279973,3,Inf,3.13982708694644,NA,NA
"France","2020-05",0,NA,3.46573590279973,3,0,1.4775625637946,NA,1.0000087081713
"France","2020-06",0,NA,3.99646199740559,5,0.0729750891094273,1.34332124095927,NA,1.54687958907976
"France","2020-07",1,Inf,2.98400086525532,1,-0.2299197017763,0.555431486702206,NA,0.112408791794191
"France","2020-08",0,-Inf,1.27008133255326,0,-Inf,7.83852746392216,NA,NA
"France","2020-09",1,Inf,5.05672291003411,121,Inf,5.6353214664441,NA,NA
"France","2020-10",17,0.404744763436602,4.56713492234326,981,0.29896884485266,3.62318394295091,6.20564934498875,4.29056762338393
"France","2020-11",108,0.264131126152572,3.6460883632223,4297,0.21101427488709,2.6603524028293,3.75331326629119,3.018185727394
"France","2020-12",547,0.231759653613966,3.01392840753218,11266,0.137696033668523,2.09694281032187,3.29348238010251,2.16139578445251
"France","2020-13",1932,0.180266030335783,2.52933148241932,23485,0.104938939858062,1.71225290335742,2.63722256276253,1.83444552534
"France","2020-14",5472,0.148726920647132,1.9242898749497,31002,0.0396699712934492,1.27288216564566,2.27907339853811,1.27894249099289
"France","2020-15",6315,0.0204690822117436,1.21485628304448,25898,-0.0256979961266363,0.912345820818836,1.13861358087515,0.841528046865413
"France","2020-16",5325,-0.0243592920295665,0.897573228370521,16220,-0.0668458138513402,0.704214496209454,0.849367098767008,0.622101356368943
"France","2020-17",3138,-0.0755467224692354,0.674851111955175,11120,-0.0539285371235472,0.668602380617002,0.580883845168405,0.686571813941348
"France","2020-18",2039,-0.0615894518169318,0.64777908158923,6144,-0.0847527561395808,0.595018330036099,0.647859040183794,0.539172628191348
"France","2020-19",1485,-0.0452921027625222,0.714860597314446,4046,-0.0596781795856882,0.636147187848079,0.731903040711704,0.657386515060833
"France","2020-20",1331,-0.0156406046916698,0.802861510233856,3392,-0.0251870029736996,0.823066952221003,0.901532332236796,0.844514938795504
"France","2020-21",656,-0.101075004207289,0.600225344644692,4663,0.0454627571280753,1.12141475729966,0.469915066532513,1.32328315046265
"France","2020-22",435,-0.0586878225507721,0.624682083972446,4005,-0.0217307767579802,0.93412021835776,0.662357418673479,0.864890601725166
"France","2020-23",353,-0.0298397105936268,0.745100783037916,3169,-0.0334467856873627,0.851559129227341,0.817560785361679,0.79703700578631
"France","2020-24",252,-0.0481484242031248,0.755063937561479,3282,0.00500527313701649,0.979720486236879,0.71671098814439,1.03287194082377
"France","2020-25",233,-0.0111986619922461,0.835861056523684,3558,0.0115350852251063,1.04840077968462,0.928855875047926,1.07674223305477
"France","2020-26",138,-0.074826395486928,0.693193715608537,3575,0.0006809409860468,1.026303686896,0.584229501498285,1.00444080590788
"France","2020-27",115,-0.0260459366848507,0.78589078076109,3832,0.00991738342323473,1.05027750243175,0.839498004774376,1.06576800685711
"France","2020-28",111,-0.00505741815013085,0.963422019441344,3994,0.00591519641214421,1.05384144722682,0.967471180546479,1.038917306849
"France","2020-29",148,0.041097438921683,1.06380773569161,4503,0.0171358009036873,1.1443186379223,1.28978186474434,1.11527798570515
"France","2020-30",40,-0.186904688521454,0.522021418920462,6628,0.0552227511778403,1.31600577688679,0.197301701857899,1.40012718962638
"France","2020-31",73,0.0859399981477793,0.990466595638665,8503,0.0355879918341913,1.28487843451813,1.65985421095949,1.24825922597326
"France","2020-32",59,-0.0304174281775245,0.980181889863772,11908,0.0481130572499821,1.33813104348743,0.8142518147766,1.34388367321932
"France","2020-33",86,0.0538299789068269,1.23873702169831,17306,0.053406117004431,1.40517187317245,1.38899626034035,1.38561973891056
"France","2020-34",103,0.0257688131394469,1.16284026900448,28123,0.0693620692429159,1.46125136364255,1.17633627368346,1.51627374693434
"France","2020-35",93,-0.0145899278680543,0.98563002025133,39812,0.0496543753569798,1.36296119145092,0.907949562165891,1.35595524514258
"France","2020-36",95,0.00303962834961213,1.15350401175587,52783,0.0402886849697225,1.28225960278012,1.01988729638669,1.28363367032952
"France","2020-37",215,0.116680162361017,1.69572640272347,64661,0.0289955812168187,1.20819913988349,1.9478136414821,1.19967920319738
"France","2020-38",369,0.0771655165589806,1.51824187837686,75740,0.0225925978262919,1.13749503952382,1.58285388186022,1.15363674093519
"France","2020-39",442,0.0257876054338816,1.23112068971944,74047,-0.00322948510675725,1.02900888281479,1.17647139554236,0.979154253791258
"France","2020-40",503,0.0184686125745773,1.12320394039242,79885,0.0108411533933124,1.11390788902841,1.1245726950067,1.07202615513308
"France","2020-41",500,-0.000854581668221061,1.08576803683707,123001,0.0616577692773049,1.3598353207554,0.994463645995994,1.45227445115616
"France","2020-42",747,0.0573510123872322,1.37222467089736,174734,0.0501531903044151,1.39141177245255,1.41724285464415,1.35987632821192
"France","2020-43",1284,0.0773814713024413,1.56135636722355,275387,0.0649875090802886,1.40218754744583,1.58472176360485,1.47972410338802
"France","2020-44",2258,0.080642751494243,1.56428017902387,334435,0.027752165670245,1.19000250369258,1.61309658220839,1.19065038769966
"France","2020-45",3420,0.0593087264781491,1.4041084795575,304537,-0.0133785643377068,0.939203684727757,1.43310121935219,0.915383366267553
"France","2020-46",4109,0.0262198769752513,1.19617590267578,178236,-0.0765262965151381,0.684224118753013,1.17958221185382,0.57635326723188
"France","2020-47",4184,0.00258400526590701,1.03454321731509,116361,-0.0609158696038229,0.646460295560112,1.01689210716806,0.651206895409575
"France","2020-48",3593,-0.02175431694732,0.898320731193691,78220,-0.0567388654687525,0.681962778562104,0.864750801749979,0.672207978538578
"France","2020-49",2830,-0.0341015423537479,0.837469283534674,72108,-0.0116229105982253,0.859877144777096,0.793346267841662,0.9262242881773
"France","2020-50",2756,-0.00378519407196201,0.927748962885114,78718,0.0125295501110559,1.04394108176775,0.975593266348658,1.08352322780821
"France","2020-51",2638,-0.00625132840804132,0.958280872072219,94277,0.025766487362024,1.10995278474645,0.959887409839614,1.1763195513632
"France","2020-52",2560,-0.00428768511480739,0.944036594940518,85079,-0.0146652886902883,0.97878622520464,0.972380238972189,0.907488337986198
"France","2020-53",1928,-0.0405034374718739,0.875437463258138,89718,0.00758445445863275,1.06320718599337,0.7578190418706,1.05006462214166
"France","2021-01",2713,0.048795976784063,1.14320380257875,123772,0.0459671065137456,1.20754558305358,1.34922400982957,1.32718818085103
"France","2021-02",2533,-0.00980723752246522,1.01951212369574,120584,-0.00372779398825041,1.0511627773653,0.937519388565114,0.975960713157355
"France","2021-03",2766,0.0125711231747183,1.05864030189883,132681,0.013657306496169,1.06227156788732,1.08380727983557,1.09124513942872
"France","2021-04",3008,0.0119818818350038,1.06184193521247,134201,0.00162727501331949,1.02198439625154,1.07978554904491,1.01062053026914
"France","2021-05",2908,-0.00482997805947435,0.994844180708717,131725,-0.0026603228541854,0.97807691922841,0.968920097991407,0.98280981229702
"France","2021-06",2849,-0.00292821487935738,0.969551473709719,114493,-0.0200289614772967,0.922309304126607,0.981088167510373,0.875034559947667
"France","2021-07",2492,-0.0191260649415092,0.903924621733389,120503,0.0073087090188701,1.01270269304868,0.880446309435848,1.04821809316555
"France","2021-08",2148,-0.0212212034683698,0.889606793861757,130574,0.0114664952818319,1.05167830797411,0.867920289188661,1.07627551119883
"France","2021-09",2146,-0.000133076062587357,0.950901077501672,128276,-0.00253656047288983,1.02414385309132,0.999143967338136,0.983605821815304
"France","2021-10",1855,-0.0208172783070155,0.911457002350708,149109,0.021499055653293,1.12724762117723,0.87032652255542,1.14588501534962
"France","2021-11",1850,-0.00038557956702358,0.998985006464602,190121,0.034711875635123,1.2100324610992,0.997504453486404,1.24173393229406
"France","2021-12",2318,0.0322170151181895,1.11943549202009,230574,0.0275587343658402,1.17431623616894,1.22326852225421,1.18924963257848
"France","2021-13",2055,-0.0172041281384803,0.970047034866457,243764,0.00794695599960923,1.05297324852598,0.892035100913741,1.05249518679422
"France","2021-14",2100,0.0030944995401685,0.989136882111792,205598,-0.024325391174111,0.914919962828377,1.02024837973601,0.849566198912041
"France","2021-15",1984,-0.00811747655238517,0.976376297447776,201074,-0.00317854377116459,0.943557942801825,0.948107756954855,0.979481089803003
"France","2021-16",2125,0.00980811335909987,1.02132357490688,178829,-0.0167489939325285,0.895582093743111,1.06502925419574,0.894793250112479
"France","2021-17",1961,-0.0114738935945958,0.941562352039922,132684,-0.0426370972333029,0.796688015564516,0.927148102368539,0.746202507091618
"France","2021-18",1573,-0.0314957033054383,0.841056917120007,109016,-0.0280679572715351,0.809776294482568,0.808098121681008,0.827760878483794
"France","2021-19",1224,-0.0358372057122866,0.7988679520306,88274,-0.0301498638475517,0.84850908345244,0.783614144191602,0.815783295363621
"France","2021-20",980,-0.0317609844868077,0.80430902203198,101042,0.0192986654960872,0.982679546462312,0.806588614352118,1.13038552632444
"France","2021-21",806,-0.0279241184511413,0.813609166485546,62447,-0.0687454392857584,0.738704306603717,0.828592420241955,0.612952202327966
"France","2021-22",596,-0.0431204393487541,0.760209057004424,46640,-0.0416942364206747,0.714488847507316,0.743586480209402,0.751322074984491
"France","2021-23",393,-0.0594901507422984,0.7083196921617,27912,-0.0733431197368234,0.637483251747554,0.658328497354935,0.591156513318876
"France","2021-24",347,-0.017783547417486,0.799998654050049,16646,-0.0738409652229385,0.610905724348907,0.888531429109636,0.588825866487766
"France","2021-25",230,-0.0587493530033806,0.702494536965374,12710,-0.038540123160363,0.699357133634266,0.662047899513809,0.768606904984974
"Germany","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Germany","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Germany","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Germany","2020-04",0,NA,3.46573590279973,0,NA,7.77268682905907,NA,NA
"Germany","2020-05",0,NA,3.46573590279973,9,Inf,2.90110207523293,NA,NA
"Germany","2020-06",0,NA,3.46573590279973,4,-0.11584717374519,0.825180255972512,NA,0.412275599262723
"Germany","2020-07",0,NA,3.46573590279973,2,-0.0990210257942779,0.620735876070055,NA,0.478305122672897
"Germany","2020-08",0,NA,3.46573590279973,0,-Inf,6.01065068167577,NA,NA
"Germany","2020-09",0,NA,3.46573590279973,114,Inf,5.15900960130845,NA,NA
"Germany","2020-10",0,NA,8.98977707172408,773,0.273440085741847,3.71691241444106,NA,3.89251303507675
"Germany","2020-11",12,Inf,5.15350349289491,3936,0.232520172797817,3.44585947854966,NA,3.30385940847745
"Germany","2020-12",82,0.274544656782322,3.51811404472214,19936,0.231766023345005,2.46438479634212,3.90923943142145,3.29356920872394
"Germany","2020-13",361,0.21173695872409,2.68426623367437,32524,0.0699215908200783,1.54611146428894,3.02752579539041,1.52098859229365
"Germany","2020-14",979,0.142521954885376,1.96343778356121,38093,0.0225788942675806,1.15437753205011,2.21240196909018,1.15353940037144
"Germany","2020-15",1365,0.0474825807269357,1.39316499327071,27625,-0.0459013397686769,0.826117396218459,1.33896511105681,0.728646026085005
"Germany","2020-16",1605,0.0231384754207223,1.1497301654636,18656,-0.0560790499528336,0.713667348728801,1.15751842848463,0.675563388010056
"Germany","2020-17",1346,-0.0251409321942062,0.902042681481712,13521,-0.0459891111130658,0.705374704224703,0.844784558221047,0.728177540035421
"Germany","2020-18",942,-0.0509838908040443,0.759911263081972,7982,-0.0752935751071541,0.643033633059489,0.701825399458496,0.582058258676607
"Germany","2020-19",725,-0.037404802817384,0.756607906793637,6400,-0.0315558594658451,0.737715861822132,0.774888496671387,0.807755666261369
"Germany","2020-20",518,-0.0480280589421703,0.724650841114006,5122,-0.0318218575126132,0.789060335218275,0.717347183589666,0.806242481164428
"Germany","2020-21",322,-0.0679176709592964,0.666139058099115,3873,-0.0399307981778169,0.779735947263005,0.61692860417614,0.760955741702327
"Germany","2020-22",254,-0.0338881826465531,0.729227127380766,3245,-0.0252734357680803,0.811110412321299,0.794547765863525,0.844009253611463
"Germany","2020-23",163,-0.0633691523159678,0.685286529422226,2378,-0.0444079359839233,0.78365922316834,0.639065131480415,0.736645926574368
"Germany","2020-24",117,-0.0473680380012866,0.710869976157062,2268,-0.00676591605758349,0.979182663440117,0.720841994871635,0.956630158532746
"Germany","2020-25",94,-0.0312684503611075,0.781643249858143,3898,0.0773664593171234,1.31047680821324,0.809392635877911,1.58459187447718
"Germany","2020-26",76,-0.0303659202833818,0.804357879881859,3402,-0.0194428724445284,0.979578724549545,0.814546495811628,0.878545077589097
"Germany","2020-27",55,-0.0462000221505514,0.77171318391842,2793,-0.02817817243009,0.861075897479004,0.727052552867692,0.827124068552013
"Germany","2020-28",48,-0.01944745347494,0.804505721329742,2409,-0.0211292233329008,0.895069402640261,0.878517604549503,0.868467862397917
"Germany","2020-29",22,-0.111451222507082,0.632939943985527,2860,0.0245157001712895,1.11023780619946,0.428936555702488,1.16734778952867
"Germany","2020-30",32,0.0535276356344872,1.03581751385553,3786,0.0400697754221957,1.24248735271967,1.38658724498852,1.28197264544923
"Germany","2020-31",30,-0.00921978873393874,1.08710222209961,4793,0.0336923524843376,1.23501291475285,0.941192076331718,1.23416728135525
"Germany","2020-32",49,0.0700889880640673,1.27642123052211,5925,0.0302891666919572,1.22313502599016,1.52240094408665,1.20911734241242
"Germany","2020-33",35,-0.048067462374459,0.9100649339654,7687,0.0371928433351143,1.24378198631921,0.71713887650079,1.26026729451389
"Germany","2020-34",40,0.0190759132320747,0.991750480014845,9561,0.0311659619623306,1.17603205920179,1.12882377170431,1.2155406866997
"Germany","2020-35",26,-0.0615404165846363,0.800370304477293,8806,-0.0117512881099639,0.98940521797208,0.648102393965852,0.92542888513021
"Germany","2020-36",27,0.00539147542612102,0.942182761810512,8418,-0.00643729099788332,0.979857368947575,1.03543512122625,0.958709504555847
"Germany","2020-37",25,-0.0109944344480183,1.01530992257296,9556,0.0181138513021692,1.09955728842742,0.930124340419362,1.12209399261285
"Germany","2020-38",36,0.0520918733697013,1.38615633774992,11982,0.0323194705997386,1.17503822290012,1.37518279624804,1.22402345126563
"Germany","2020-39",74,0.102935164964009,1.55519993115022,12995,0.0115941634902458,1.11470917371729,1.81551847554264,1.07714433327837
"Germany","2020-40",74,0,1.13968286852922,15287,0.0232054465607776,1.20424155919331,1.0000087081713,1.15799521245439
"Germany","2020-41",87,0.023120432207202,1.24517335043602,24712,0.0686123087996262,1.45512552405616,1.15738999528586,1.50997009385622
"Germany","2020-42",168,0.0940079801069536,1.58208996904185,40968,0.0722146169348526,1.54693636841109,1.73267088886345,1.5404060497009
"Germany","2020-43",267,0.0661835255709986,1.54645768732023,71567,0.0796918285296262,1.55204539781311,1.48966186113757,1.60479073899641
"Germany","2020-44",474,0.0819940947564038,1.6045620275588,107161,0.0576711860864961,1.39156416719339,1.62494576538073,1.41982890847503
"Germany","2020-45",822,0.078647581908729,1.5491523465728,126841,0.0240859938734635,1.18490319394469,1.59570042980303,1.16427539799474
"Germany","2020-46",1195,0.0534515813299187,1.39151596954919,129459,0.00291855644379228,1.04942816690686,1.38598166729498,1.01909085600352
"Germany","2020-47",1565,0.0385342340869489,1.30033902057718,127806,-0.0018358199279562,0.998446515567107,1.27035891882997,0.988120371319868
"Germany","2020-48",2136,0.0444355853008331,1.29278174947757,124736,-0.00347342647330096,0.989188162589197,1.31535215356176,0.977590082660758
"Germany","2020-49",2671,0.0319311447185536,1.22139612473115,129785,0.00566853304333528,1.04114480925079,1.22116365587664,1.03727635357816
"Germany","2020-50",3056,0.0192362767394929,1.18478737613376,153424,0.0239037278889833,1.12729877126685,1.12994797269433,1.16297371918433
"Germany","2020-51",4300,0.048786878770749,1.23275263657397,173574,0.017628384430441,1.08152055438445,1.34915277811568,1.11870756141481
"Germany","2020-52",3851,-0.015754595409535,1.01223485583967,141182,-0.0295077404635598,0.894213383608641,0.900837810580083,0.819465973722005
"Germany","2020-53",4448,0.0205888145879299,1.12396130657529,123679,-0.0189086198220998,0.907123399132371,1.13945739352562,0.881752724484703
"Germany","2021-01",6112,0.045399927845134,1.2222596034122,145511,0.0232231693862404,1.04353247260395,1.3227971823685,1.15812140601159
"Germany","2021-02",5947,-0.00390959444853754,1.02912017259034,119635,-0.0279723206118339,0.895251822942709,0.974797212085992,0.828313702526915
"Germany","2021-03",5454,-0.0123625151858657,0.943702273793521,101006,-0.0241807885468928,0.849908422556705,0.921647659611227,0.85041577774205
"Germany","2021-04",5033,-0.0114761509470248,0.926913797953807,80306,-0.0327622261507589,0.818440543730284,0.927134103895453,0.800907132428988
"Germany","2021-05",4555,-0.0142558138689002,0.897299768838218,66574,-0.0267900324326131,0.820632317883732,0.909996165433286,0.835166838931409
"Germany","2021-06",3401,-0.0417365749552662,0.802580162359302,50442,-0.0396414213646531,0.807167655530745,0.751091717275479,0.762543903172225
"Germany","2021-07",2827,-0.0264076324733722,0.814425260955624,51941,0.00418347109318055,0.962334967123153,0.837390938723664,1.02743086658865
"Germany","2021-08",2202,-0.0356928629158521,0.801220258525295,56140,0.0111057302714654,1.04714857423399,0.78442064949902,1.07382274695437
"Germany","2021-09",1829,-0.0265138098416799,0.821868064339645,58125,0.00496389899625485,1.06128040013548,0.836773025254601,1.03259757949026
"Germany","2021-10",1484,-0.0298611749519343,0.826816578834111,70656,0.0278895953295793,1.16948802922698,0.817437695531945,1.19164622309337
"Germany","2021-11",1296,-0.0193512209735865,0.86794496304119,91376,0.0367371186725617,1.23581193822533,0.879094835696487,1.25685013731003
"Germany","2021-12",1199,-0.0111135316978151,0.912823563534445,115048,0.0329095100945102,1.18976627548908,0.92938449191129,1.22837670976062
"Germany","2021-13",1100,-0.0123110994630075,0.964713638120285,111610,-0.00433411155949357,1.03360328075561,0.92196536135922,0.97208371145602
"Germany","2021-14",1439,0.0383768925858437,1.15884443620046,117630,0.00750477904353235,1.05803802280095,1.26917260894771,1.04953086834723
"Germany","2021-15",1554,0.0109834034343178,1.09631721045445,142186,0.0270845649523892,1.13026517691992,1.07299186228345,1.18582021311188
"Germany","2021-16",1618,0.00576550952726346,1.04706093607469,145626,0.00341509023001473,1.03244121021361,1.03792130725566,1.02235963519237
"Germany","2021-17",1652,0.00297083663749804,1.01544252484851,126657,-0.0199370065569325,0.90664883147022,1.019434720373,0.875584767693159
"Germany","2021-18",1553,-0.0088283044188909,0.95280797550717,101269,-0.0319574718068405,0.821184669908708,0.9436445656817,0.805471689965381
"Germany","2021-19",1331,-0.0220368578219394,0.896149082014038,71595,-0.0495364433681139,0.74438852125458,0.863073950037564,0.709399904930009
"Germany","2021-20",1263,-0.00749152800637437,0.916864619659723,52794,-0.0435182416049273,0.721383784436226,0.952048846336514,0.741437711593434
"Germany","2021-21",1019,-0.0306668698753952,0.843994736141841,29486,-0.0832117104948358,0.61807810704548,0.812825675388873,0.54602021245924
"Germany","2021-22",802,-0.0342097750508872,0.80075521474424,20358,-0.0529202313424971,0.650879268686725,0.792737206420344,0.691771477665518
"Germany","2021-23",600,-0.0414541360929097,0.782334294755376,14034,-0.0531415711714359,0.665173645333268,0.752629256456788,0.690627974195874
"Germany","2021-24",551,-0.0121706922947474,0.849675493070216,6809,-0.103319670047038,0.550844919134117,0.92283329488846,0.460851864232772
"Germany","2021-25",367,-0.0580532801569063,0.715771610947966,4602,-0.0559648964125222,0.595877918906921,0.665554636650233,0.676144956682896
"India","2020-01",0,NA,NA,0,NA,NA,NA,NA
"India","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"India","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"India","2020-04",0,NA,3.46573590279973,0,NA,4.51427676452287,NA,NA
"India","2020-05",0,NA,3.46573590279973,2,Inf,3.01583909074939,NA,NA
"India","2020-06",0,NA,3.46573590279973,1,-0.0990210257942779,1.08836924862966,NA,0.478305122672897
"India","2020-07",0,NA,3.46573590279973,0,-Inf,0.775762633945692,NA,NA
"India","2020-08",0,NA,3.46573590279973,0,NA,1.70882575848737,NA,NA
"India","2020-09",0,NA,3.46573590279973,0,NA,13.5606130727713,NA,NA
"India","2020-10",0,NA,4.51427676452287,31,Inf,3.43765109299035,NA,NA
"India","2020-11",2,Inf,3.59348440392321,59,0.0919357484886533,2.66102242537293,NA,1.71378265844002
"India","2020-12",5,0.130898675982022,2.69774893432832,346,0.252700190164572,2.55429413124697,2.09080232429053,3.58666906662374
"India","2020-13",22,0.211657791560602,2.88146733963618,632,0.0860643741555904,2.32790647394176,3.02650175317857,1.66096203661488
"India","2020-14",80,0.184426311616509,2.45971301134684,2996,0.222306278641465,2.3703700576944,2.68690725127597,3.16618163757988
"India","2020-15",199,0.130182598578659,1.84116743487804,5085,0.0755738519779358,1.64936634791043,2.08345021264058,1.56912910634306
"India","2020-16",235,0.0237543842028095,1.30474661149403,8113,0.0667389548446292,1.46323374981014,1.16190783405305,1.49429101012981
"India","2020-17",329,0.048067462374459,1.34404408618847,10627,0.0385614598539472,1.31599680546726,1.34352759612454,1.27056426321665
"India","2020-18",501,0.0600783357599276,1.44652088172027,14641,0.0457754114029696,1.36702471686189,1.43936544798219,1.32570309910862
"India","2020-19",833,0.072632505868854,1.41147874554217,24619,0.0742418129051162,1.43598476400614,1.54396125241636,1.55770008487762
"India","2020-20",823,-0.00172534878425328,1.10617715132959,29017,0.0234804803691032,1.25910978287585,0.988833258866077,1.15995452516856
